id,dropGroup,dropItem,dropPr,dropNumber
771,5000019,1600101,1000,"120,120"
772,5000020,1603002,1000,"1,1"
773,5000021,2,1000,"50,50"
774,5000022,11,1000,"3000,3000"
775,5000023,1604001,1000,"1,1"
776,5000024,131002,1000,"5,5"
777,5000025,1606001,1000,"1,1"
778,5000026,1600101,1000,"120,120"
779,5000027,1603002,1000,"1,1"
780,5000028,8001,1000,"1,1"
781,5000029,11,1000,"3000,3000"
782,5000030,1604001,1000,"1,1"
783,5000031,131002,1000,"5,5"
784,5000101,11,1000,"3000,3000"
785,5000101,2,1000,"300,300"
786,5000101,123201,1000,"6,6"
787,5000101,123301,1000,"6,6"
788,5000101,123101,1000,"30,30"
789,5000101,123202,1000,"6,6"
790,5000101,123302,1000,"4,4"
791,5000102,11,1000,"3000,3000"
792,5000102,8001,1000,"2,2"
793,5000102,123201,1000,"6,6"
794,5000102,123301,1000,"6,6"
795,5000102,123102,1000,"30,30"
796,5000102,123202,1000,"6,6"
797,5000102,123302,1000,"4,4"
798,5000103,11,1000,"3000,3000"
799,5000103,2,1000,"300,300"
800,5000103,123201,1000,"6,6"
801,5000103,123301,1000,"6,6"
802,5000103,123103,1000,"30,30"
803,5000103,123202,1000,"6,6"
804,5000103,123302,1000,"4,4"
805,5000104,11,1000,"3000,3000"
806,5000104,2,1000,"300,300"
807,5000104,123201,1000,"6,6"
808,5000104,123301,1000,"6,6"
809,5000104,123104,1000,"30,30"
810,5000104,123202,1000,"6,6"
811,5000104,123302,1000,"4,4"
812,5000105,11,1000,"3000,3000"
813,5000105,8001,1000,"2,2"
814,5000105,123203,1000,"6,6"
815,5000105,123303,1000,"6,6"
816,5000105,123105,1000,"30,30"
817,5000105,123204,1000,"6,6"
818,5000105,123304,1000,"4,4"
819,5000106,11,1000,"3000,3000"
820,5000106,2,1000,"500,500"
821,5000106,123203,1000,"6,6"
822,5000106,123303,1000,"6,6"
823,5000106,123106,1000,"30,30"
824,5000106,123204,1000,"6,6"
825,5000106,123304,1000,"4,4"
826,6010000,7001,1000,"1,1"
827,6010101,2,1000,"10,10"
828,6010102,2,1000,"20,20"
829,6010103,2,1000,"20,20"
830,6010104,2,1000,"30,30"
831,6010105,2,1000,"40,40"
832,6020000,11,1000,"12,12"
833,6020101,2,1000,"20,20"
834,6020101,11,1000,"11000,11000"
835,6020102,2,1000,"10,10"
836,6020102,11,1000,"10000,10000"
837,6020103,2,1000,"10,10"
838,6020103,11,1000,"12000,12000"
839,6020104,2,1000,"10,10"
840,6020104,11,1000,"14000,14000"
841,6020105,2,1000,"10,10"
842,6020105,11,1000,"16000,16000"
843,6020106,2,1000,"20,20"
844,6020106,11,1000,"18000,18000"
845,6020107,2,1000,"10,10"
846,6020107,1603001,1000,"10,10"
847,6020108,2,1000,"10,10"
848,6020108,11,1000,"22000,22000"
849,6020109,2,1000,"20,20"
850,6020109,11,1000,"24000,24000"
851,6020110,2,1000,"10,10"
852,6020110,11,1000,"26000,26000"
853,6020111,2,1000,"10,10"
854,6020111,11,1000,"28000,28000"
855,6020112,2,1000,"10,10"
856,6020112,11,1000,"30000,30000"
857,6020113,2,1000,"10,10"
858,6020113,11,1000,"32000,32000"
859,6020114,2,1000,"10,10"
860,6020114,11,1000,"34000,34000"
861,6020115,2,1000,"10,10"
862,6020115,11,1000,"36000,36000"
863,6020116,2,1000,"10,10"
864,6020116,11,1000,"38000,38000"
865,6020117,2,1000,"10,10"
866,6020117,11,1000,"40000,40000"
867,6020118,2,1000,"10,10"
868,6020118,11,1000,"42000,42000"
869,6020119,2,1000,"10,10"
870,6020119,11,1000,"44000,44000"
871,6020120,2,1000,"10,10"
872,6020120,11,1000,"46000,46000"
873,6030000,121001,40,"1,1"
874,6030000,121002,55,"1,1"
875,6030000,121003,5,"1,1"
876,6030000,121004,0,"1,1"
877,6030001,121001,37,"1,1"
878,6030001,121002,55,"1,1"
879,6030001,121003,8,"1,1"
880,6030001,121004,0,"1,1"
881,6030002,121001,35,"1,1"
882,6030002,121002,55,"1,1"
883,6030002,121003,10,"1,1"
884,6030002,121004,0,"1,1"
885,6030003,121001,30,"1,1"
886,6030003,121002,55,"1,1"
887,6030003,121003,12,"1,1"
888,6030003,121004,3,"1,1"
889,6030004,121001,10,"1,1"
890,6030004,121002,50,"1,1"
891,6030004,121003,30,"1,1"
892,6030004,121004,10,"1,1"
893,6030101,2,1000,"10,10"
894,6030101,121002,1000,"15,15"
895,6030102,2,1000,"10,10"
896,6030102,121003,1000,"46,46"
897,6030103,2,1000,"10,10"
898,6030103,121003,1000,"47,47"
899,6030104,2,1000,"10,10"
900,6030104,121003,1000,"52,52"
901,6030105,2,1000,"10,10"
902,6030105,121003,1000,"59,59"
903,6030106,2,1000,"10,10"
904,6030106,121003,1000,"62,62"
905,6030107,2,1000,"10,10"
906,6030107,121003,1000,"69,69"
907,6030108,2,1000,"10,10"
908,6030108,121003,1000,"74,74"
909,6030109,2,1000,"10,10"
910,6030109,121004,1000,"19,19"
911,6030110,2,1000,"10,10"
912,6030110,121004,1000,"21,21"
913,6030111,2,1000,"10,10"
914,6030111,121004,1000,"22,22"
915,6030112,2,1000,"10,10"
916,6030112,121004,1000,"32,32"
917,6030113,2,1000,"10,10"
918,6030113,121004,1000,"35,35"
919,6030114,2,1000,"10,10"
920,6030114,121004,1000,"36,36"
921,6030115,2,1000,"10,10"
922,6030115,121004,1000,"40,40"
923,6030116,2,1000,"10,10"
924,6030116,121004,1000,"13,13"
925,6030117,2,1000,"10,10"
926,6030117,121004,1000,"17,17"
927,6030118,2,1000,"10,10"
928,6030118,121004,1000,"17,17"
929,6030119,2,1000,"10,10"
930,6030119,121004,1000,"18,18"
931,6030120,2,1000,"10,10"
932,6030120,121004,1000,"19,19"
933,6030201,2,1000,"30,30"
934,6030201,121003,1000,"23,23"
935,6030202,2,1000,"50,50"
936,6030202,121003,1000,"45,45"
937,6030203,2,1000,"80,80"
938,6030203,121004,1000,"54,54"
939,6030204,2,1000,"100,100"
940,6030204,121004,1000,"76,76"
941,6040000,131001,40,"1,1"
942,6040000,131002,55,"1,1"
943,6040000,131003,5,"1,1"
944,6040000,131004,0,"1,1"
945,6040001,131001,37,"1,1"
946,6040001,131002,55,"1,1"
947,6040001,131003,8,"1,1"
948,6040001,131004,0,"1,1"
949,6040002,131001,35,"1,1"
950,6040002,131002,55,"1,1"
951,6040002,131003,10,"1,1"
952,6040002,131004,0,"1,1"
953,6040003,131001,30,"1,1"
954,6040003,131002,55,"1,1"
955,6040003,131003,12,"1,1"
956,6040003,131004,3,"1,1"
957,6040004,131001,10,"1,1"
958,6040004,131002,50,"1,1"
959,6040004,131003,30,"1,1"
960,6040004,131004,10,"1,1"
961,6040101,2,1000,"20,20"
962,6040101,131002,1000,"16,16"
963,6040102,2,1000,"20,20"
964,6040102,131003,1000,"46,46"
965,6040103,2,1000,"20,20"
966,6040103,131003,1000,"47,47"
967,6040104,2,1000,"20,20"
968,6040104,131003,1000,"52,52"
969,6040105,2,1000,"20,20"
970,6040105,131003,1000,"59,59"
971,6040106,2,1000,"20,20"
972,6040106,131003,1000,"62,62"
973,6040107,2,1000,"20,20"
974,6040107,131003,1000,"69,69"
975,6040108,2,1000,"20,20"
976,6040108,131003,1000,"74,74"
977,6040109,2,1000,"20,20"
978,6040109,131004,1000,"19,19"
979,6040110,2,1000,"20,20"
980,6040110,131004,1000,"21,21"
981,6040111,2,1000,"20,20"
982,6040111,131004,1000,"22,22"
983,6040112,2,1000,"20,20"
984,6040112,131004,1000,"32,32"
985,6040113,2,1000,"20,20"
986,6040113,131004,1000,"35,35"
987,6040114,2,1000,"20,20"
988,6040114,131004,1000,"36,36"
989,6040115,2,1000,"20,20"
990,6040115,131004,1000,"40,40"
991,6040116,2,1000,"20,20"
992,6040116,131004,1000,"19,19"
993,6040201,2,1000,"30,30"
994,6040201,131003,1000,"23,23"
995,6040202,2,1000,"50,50"
996,6040202,131003,1000,"35,35"
997,6040203,2,1000,"80,80"
998,6040203,131004,1000,"43,43"
999,6040204,2,1000,"100,100"
1000,6040204,131004,1000,"56,56"
1001,6050000,151001,40,"1,1"
1002,6050000,151002,55,"1,1"
1003,6050000,151003,5,"1,1"
1004,6050000,151004,0,"1,1"
1005,6050001,151001,37,"1,1"
1006,6050001,151002,55,"1,1"
1007,6050001,151003,8,"1,1"
1008,6050001,151004,0,"1,1"
1009,6050002,151001,35,"1,1"
1010,6050002,151002,55,"1,1"
1011,6050002,151003,10,"1,1"
1012,6050002,151004,0,"1,1"
1013,6050003,151001,30,"1,1"
1014,6050003,151002,55,"1,1"
1015,6050003,151003,12,"1,1"
1016,6050003,151004,3,"1,1"
1017,6050004,151001,10,"1,1"
1018,6050004,151002,55,"1,1"
1019,6050004,151003,25,"1,1"
1020,6050004,151004,10,"1,1"
1021,6050101,2,1000,"20,20"
1022,6050101,151002,1000,"16,16"
1023,6050102,2,1000,"20,20"
1024,6050102,151003,1000,"46,46"
1025,6050103,2,1000,"20,20"
1026,6050103,151003,1000,"47,47"
1027,6050104,2,1000,"20,20"
1028,6050104,151003,1000,"52,52"
1029,6050105,2,1000,"20,20"
1030,6050105,151003,1000,"59,59"
1031,6050106,2,1000,"20,20"
1032,6050106,151003,1000,"62,62"
1033,6050107,2,1000,"20,20"
1034,6050107,151003,1000,"69,69"
1035,6050108,2,1000,"20,20"
1036,6050108,151003,1000,"74,74"
1037,6050109,2,1000,"20,20"
1038,6050109,151003,1000,"76,76"
1039,6050110,2,1000,"20,20"
1040,6050110,151004,1000,"21,21"
1041,6050111,2,1000,"20,20"
1042,6050111,151004,1000,"22,22"
1043,6050112,2,1000,"20,20"
1044,6050112,151004,1000,"32,32"
1045,6050113,2,1000,"20,20"
1046,6050113,151004,1000,"35,35"
1047,6050114,2,1000,"20,20"
1048,6050114,151004,1000,"36,36"
1049,6050115,2,1000,"20,20"
1050,6050115,151004,1000,"40,40"
1051,6050116,2,1000,"20,20"
1052,6050116,151004,1000,"18,18"
1053,6050201,2,1000,"30,30"
1054,6050201,151003,1000,"45,45"
1055,6050202,2,1000,"50,50"
1056,6050202,151003,1000,"61,61"
1057,6050203,2,1000,"80,80"
1058,6050203,151003,1000,"43,43"
1059,6050204,2,1000,"100,100"
1060,6050204,151004,1000,"56,56"
1061,6060000,1600211,50,"1,1"
1062,6060000,1600221,50,"1,1"
1063,6060000,1600231,0,"1,1"
1064,6060000,1600241,0,"1,1"
1065,6060001,1600211,38,"1,1"
1066,6060001,1600221,60,"1,1"
1067,6060001,1600231,2,"1,1"
1068,6060001,1600241,0,"1,1"
1069,6060002,1600211,34,"1,1"
1070,6060002,1600221,60,"1,1"
1071,6060002,1600231,6,"1,1"
1072,6060002,1600241,0,"1,1"
1073,6060003,1600211,30,"1,1"
1074,6060003,1600221,60,"1,1"
1075,6060003,1600231,10,"1,1"
1076,6060003,1600241,0,"1,1"
1077,6060004,1600211,30,"1,1"
1078,6060004,1600221,57,"1,1"
1079,6060004,1600231,12,"1,1"
1080,6060004,1600241,1,"1,1"
1081,6060005,1600211,29,"1,1"
1082,6060005,1600221,55,"1,1"
1083,6060005,1600231,14,"1,1"
1084,6060005,1600241,2,"1,1"
1085,6060006,1600211,28,"1,1"
1086,6060006,1600221,53,"1,1"
1087,6060006,1600231,16,"1,1"
1088,6060006,1600241,3,"1,1"
1089,6060007,1600211,27,"1,1"
1090,6060007,1600221,50,"1,1"
1091,6060007,1600231,18,"1,1"
1092,6060007,1600241,5,"1,1"
1093,6060010,1111001,50,"1,1"
1094,6060010,1121001,50,"1,1"
1095,6060010,1131001,50,"1,1"
1096,6060010,1141001,50,"1,1"
1097,6060010,1151001,50,"1,1"
1098,6060010,1161001,50,"1,1"
1099,6060020,1112001,50,"1,1"
1100,6060020,1112011,50,"1,1"
1101,6060020,1122001,50,"1,1"
1102,6060020,1122011,50,"1,1"
1103,6060020,1132001,50,"1,1"
1104,6060020,1132011,50,"1,1"
1105,6060020,1142001,50,"1,1"
1106,6060020,1142011,50,"1,1"
1107,6060020,1152001,50,"1,1"
1108,6060020,1152011,50,"1,1"
1109,6060020,1162001,50,"1,1"
1110,6060020,1162011,50,"1,1"
1111,6060030,1113001,50,"1,1"
1112,6060030,1113011,50,"1,1"
1113,6060030,1113021,50,"1,1"
1114,6060030,1123001,50,"1,1"
1115,6060030,1123011,50,"1,1"
1116,6060030,1123021,50,"1,1"
1117,6060030,1133001,50,"1,1"
1118,6060030,1133011,50,"1,1"
1119,6060030,1133021,50,"1,1"
1120,6060030,1143001,50,"1,1"
1121,6060030,1143011,50,"1,1"
1122,6060030,1143021,50,"1,1"
1123,6060030,1153001,50,"1,1"
1124,6060030,1153011,50,"1,1"
1125,6060030,1153021,50,"1,1"
1126,6060030,1163001,50,"1,1"
1127,6060030,1163011,50,"1,1"
1128,6060030,1163021,50,"1,1"
1129,6060040,1114001,50,"1,1"
1130,6060040,1114011,50,"1,1"
1131,6060040,1114021,50,"1,1"
1132,6060040,1124001,50,"1,1"
1133,6060040,1124011,50,"1,1"
1134,6060040,1124021,50,"1,1"
1135,6060040,1134001,50,"1,1"
1136,6060040,1134011,50,"1,1"
1137,6060040,1134021,50,"1,1"
1138,6060040,1144001,50,"1,1"
1139,6060040,1144011,50,"1,1"
1140,6060040,1144021,50,"1,1"
1141,6060040,1154001,50,"1,1"
1142,6060040,1154011,50,"1,1"
1143,6060040,1154021,50,"1,1"
1144,6060040,1164001,50,"1,1"
1145,6060040,1164011,50,"1,1"
1146,6060040,1164021,50,"1,1"
1147,6060101,2,1000,"20,20"
1148,6060101,1621001,1000,"2,2"
1149,6060102,2,1000,"20,20"
1150,6060102,1621001,1000,"2,2"
1151,6060103,2,1000,"20,20"
1152,6060103,1621001,1000,"2,2"
1153,6060104,2,1000,"20,20"
1154,6060104,1123001,1000,"1,1"
1155,6060105,2,1000,"20,20"
1156,6060105,1153001,1000,"1,1"
1157,6060106,2,1000,"20,20"
1158,6060106,1143001,1000,"1,1"
1159,6060107,2,1000,"20,20"
1160,6060107,1113001,1000,"1,1"
1161,6060108,2,1000,"20,20"
1162,6060108,1133001,1000,"1,1"
1163,6060108,1163001,1000,"1,1"
1164,6060109,2,1000,"20,20"
1165,6060109,1113011,1000,"1,1"
1166,6060109,1123011,1000,"1,1"
1167,6060110,2,1000,"20,20"
1168,6060110,1133011,1000,"1,1"
1169,6060110,1143011,1000,"1,1"
1170,6060111,2,1000,"20,20"
1171,6060111,1153011,1000,"1,1"
1172,6060111,1163011,1000,"1,1"
1173,6060112,2,1000,"20,20"
1174,6060112,1113021,1000,"1,1"
1175,6060112,1123021,1000,"1,1"
1176,6060113,2,1000,"20,20"
1177,6060113,1133021,1000,"1,1"
1178,6060113,1143021,1000,"1,1"
1179,6060114,2,1000,"20,20"
1180,6060114,1153021,1000,"1,1"
1181,6060114,1163021,1000,"1,1"
1182,6060115,2,1000,"20,20"
1183,6060115,1143001,1000,"1,1"
1184,6060115,1123021,1000,"1,1"
1185,6060201,2,1000,"30,30"
1186,6060201,1123011,1000,"1,1"
1187,6060202,2,1000,"30,30"
1188,6060202,1153001,1000,"1,1"
1189,6060202,1143011,1000,"1,1"
1190,6060203,2,1000,"30,30"
1191,6060203,1164001,1000,"1,1"
1192,6060204,2,1000,"30,30"
1193,6060204,1114001,1000,"1,1"
1194,6060205,2,1000,"30,30"
1195,6060205,1124001,1000,"1,1"
1196,6060206,2,1000,"30,30"
1197,6060206,1134001,1000,"1,1"
1198,6060207,2,1000,"30,30"
1199,6060207,1144001,1000,"1,1"
1200,6060207,1154001,1000,"1,1"
1201,6070000,1600212,50,"1,1"
1202,6070000,1600222,50,"1,1"
1203,6070000,1600232,0,"1,1"
1204,6070000,1600242,0,"1,1"
1205,6070001,1600212,38,"1,1"
1206,6070001,1600222,60,"1,1"
1207,6070001,1600232,2,"1,1"
1208,6070001,1600242,0,"1,1"
1209,6070002,1600212,34,"1,1"
1210,6070002,1600222,60,"1,1"
1211,6070002,1600232,6,"1,1"
1212,6070002,1600242,0,"1,1"
1213,6070003,1600212,30,"1,1"
1214,6070003,1600222,60,"1,1"
1215,6070003,1600232,10,"1,1"
1216,6070003,1600242,0,"1,1"
1217,6070004,1600212,30,"1,1"
1218,6070004,1600222,57,"1,1"
1219,6070004,1600232,12,"1,1"
1220,6070004,1600242,1,"1,1"
1221,6070005,1600212,29,"1,1"
1222,6070005,1600222,55,"1,1"
1223,6070005,1600232,14,"1,1"
1224,6070005,1600242,2,"1,1"
1225,6070006,1600212,28,"1,1"
1226,6070006,1600222,53,"1,1"
1227,6070006,1600232,16,"1,1"
1228,6070006,1600242,3,"1,1"
1229,6070007,1600212,27,"1,1"
1230,6070007,1600222,50,"1,1"
1231,6070007,1600232,18,"1,1"
1232,6070007,1600242,5,"1,1"
1233,6070010,1111002,50,"1,1"
1234,6070010,1121002,50,"1,1"
1235,6070010,1131002,50,"1,1"
1236,6070010,1141002,50,"1,1"
1237,6070010,1151002,50,"1,1"
1238,6070010,1161002,50,"1,1"
1239,6070020,1112002,50,"1,1"
1240,6070020,1112012,50,"1,1"
1241,6070020,1122002,50,"1,1"
1242,6070020,1122012,50,"1,1"
1243,6070020,1132002,50,"1,1"
1244,6070020,1132012,50,"1,1"
1245,6070020,1142002,50,"1,1"
1246,6070020,1142012,50,"1,1"
1247,6070020,1152002,50,"1,1"
1248,6070020,1152012,50,"1,1"
1249,6070020,1162002,50,"1,1"
1250,6070020,1162012,50,"1,1"
1251,6070030,1113002,50,"1,1"
1252,6070030,1113012,50,"1,1"
1253,6070030,1113022,50,"1,1"
1254,6070030,1123002,50,"1,1"
1255,6070030,1123012,50,"1,1"
1256,6070030,1123022,50,"1,1"
1257,6070030,1133002,50,"1,1"
1258,6070030,1133012,50,"1,1"
1259,6070030,1133022,50,"1,1"
1260,6070030,1143002,50,"1,1"
1261,6070030,1143012,50,"1,1"
1262,6070030,1143022,50,"1,1"
1263,6070030,1153002,50,"1,1"
1264,6070030,1153012,50,"1,1"
1265,6070030,1153022,50,"1,1"
1266,6070030,1163002,50,"1,1"
1267,6070030,1163012,50,"1,1"
1268,6070030,1163022,50,"1,1"
1269,6070040,1114002,50,"1,1"
1270,6070040,1114012,50,"1,1"
1271,6070040,1114022,50,"1,1"
1272,6070040,1124002,50,"1,1"
1273,6070040,1124012,50,"1,1"
1274,6070040,1124022,50,"1,1"
1275,6070040,1134002,50,"1,1"
1276,6070040,1134012,50,"1,1"
1277,6070040,1134022,50,"1,1"
1278,6070040,1144002,50,"1,1"
1279,6070040,1144012,50,"1,1"
1280,6070040,1144022,50,"1,1"
1281,6070040,1154002,50,"1,1"
1282,6070040,1154012,50,"1,1"
1283,6070040,1154022,50,"1,1"
1284,6070040,1164002,50,"1,1"
1285,6070040,1164012,50,"1,1"
1286,6070040,1164022,50,"1,1"
1287,6070101,2,1000,"20,20"
1288,6070101,1622001,1000,"2,2"
1289,6070102,2,1000,"20,20"
1290,6070102,1622001,1000,"2,2"
1291,6070103,2,1000,"20,20"
1292,6070103,1622001,1000,"2,2"
1293,6070104,2,1000,"20,20"
1294,6070104,1153002,1000,"1,1"
1295,6070105,2,1000,"20,20"
1296,6070105,1143002,1000,"1,1"
1297,6070106,2,1000,"20,20"
1298,6070106,1113002,1000,"1,1"
1299,6070107,2,1000,"20,20"
1300,6070107,1123002,1000,"1,1"
1301,6070108,2,1000,"20,20"
1302,6070108,1133002,1000,"1,1"
1303,6070108,1163002,1000,"1,1"
1304,6070109,2,1000,"20,20"
1305,6070109,1133012,1000,"1,1"
1306,6070109,1143012,1000,"1,1"
1307,6070110,2,1000,"20,20"
1308,6070110,1153012,1000,"1,1"
1309,6070110,1163012,1000,"1,1"
1310,6070111,2,1000,"20,20"
1311,6070111,1113012,1000,"1,1"
1312,6070111,1123012,1000,"1,1"
1313,6070112,2,1000,"20,20"
1314,6070112,1133022,1000,"1,1"
1315,6070112,1143022,1000,"1,1"
1316,6070113,2,1000,"20,20"
1317,6070113,1153022,1000,"1,1"
1318,6070113,1163022,1000,"1,1"
1319,6070114,2,1000,"20,20"
1320,6070114,1113022,1000,"1,1"
1321,6070114,1123022,1000,"1,1"
1322,6070115,2,1000,"20,20"
1323,6070115,1153002,1000,"1,1"
1324,6070115,1133022,1000,"1,1"
1325,6070201,2,1000,"30,30"
1326,6070201,1113002,1000,"1,1"
1327,6070202,2,1000,"30,30"
1328,6070202,1133002,1000,"1,1"
1329,6070202,1163002,1000,"1,1"
1330,6070203,2,1000,"30,30"
1331,6070203,1134002,1000,"1,1"
1332,6070204,2,1000,"30,30"
1333,6070204,1154002,1000,"1,1"
1334,6070205,2,1000,"30,30"
1335,6070205,1144002,1000,"1,1"
1336,6070206,2,1000,"30,30"
1337,6070206,1164002,1000,"1,1"
1338,6070207,2,1000,"30,30"
1339,6070207,1114012,1000,"1,1"
1340,6070207,1124002,1000,"1,1"
1341,6080000,1600213,50,"1,1"
1342,6080000,1600223,50,"1,1"
1343,6080000,1600233,0,"1,1"
1344,6080000,1600243,0,"1,1"
1345,6080001,1600213,38,"1,1"
1346,6080001,1600223,60,"1,1"
1347,6080001,1600233,2,"1,1"
1348,6080001,1600243,0,"1,1"
1349,6080002,1600213,34,"1,1"
1350,6080002,1600223,60,"1,1"
1351,6080002,1600233,6,"1,1"
1352,6080002,1600243,0,"1,1"
1353,6080003,1600213,30,"1,1"
1354,6080003,1600223,60,"1,1"
1355,6080003,1600233,10,"1,1"
1356,6080003,1600243,0,"1,1"
1357,6080004,1600213,30,"1,1"
1358,6080004,1600223,57,"1,1"
1359,6080004,1600233,12,"1,1"
1360,6080004,1600243,1,"1,1"
1361,6080005,1600213,29,"1,1"
1362,6080005,1600223,55,"1,1"
1363,6080005,1600233,14,"1,1"
1364,6080005,1600243,2,"1,1"
1365,6080006,1600213,28,"1,1"
1366,6080006,1600223,53,"1,1"
1367,6080006,1600233,16,"1,1"
1368,6080006,1600243,3,"1,1"
1369,6080007,1600213,27,"1,1"
1370,6080007,1600223,50,"1,1"
1371,6080007,1600233,18,"1,1"
1372,6080007,1600243,5,"1,1"
1373,6080010,1111003,50,"1,1"
1374,6080010,1121003,50,"1,1"
1375,6080010,1131003,50,"1,1"
1376,6080010,1141003,50,"1,1"
1377,6080010,1151003,50,"1,1"
1378,6080010,1161003,50,"1,1"
1379,6080020,1112003,50,"1,1"
1380,6080020,1112013,50,"1,1"
1381,6080020,1122003,50,"1,1"
1382,6080020,1122013,50,"1,1"
1383,6080020,1132003,50,"1,1"
1384,6080020,1132013,50,"1,1"
1385,6080020,1142003,50,"1,1"
1386,6080020,1142013,50,"1,1"
1387,6080020,1152003,50,"1,1"
1388,6080020,1152013,50,"1,1"
1389,6080020,1162003,50,"1,1"
1390,6080020,1162013,50,"1,1"
1391,6080030,1113003,50,"1,1"
1392,6080030,1113013,50,"1,1"
1393,6080030,1113023,50,"1,1"
1394,6080030,1123003,50,"1,1"
1395,6080030,1123013,50,"1,1"
1396,6080030,1123023,50,"1,1"
1397,6080030,1133003,50,"1,1"
1398,6080030,1133013,50,"1,1"
1399,6080030,1133023,50,"1,1"
1400,6080030,1143003,50,"1,1"
1401,6080030,1143013,50,"1,1"
1402,6080030,1143023,50,"1,1"
1403,6080030,1153003,50,"1,1"
1404,6080030,1153013,50,"1,1"
1405,6080030,1153023,50,"1,1"
1406,6080030,1163003,50,"1,1"
1407,6080030,1163013,50,"1,1"
1408,6080030,1163023,50,"1,1"
1409,6080040,1114003,50,"1,1"
1410,6080040,1114013,50,"1,1"
1411,6080040,1114023,50,"1,1"
1412,6080040,1124003,50,"1,1"
1413,6080040,1124013,50,"1,1"
1414,6080040,1124023,50,"1,1"
1415,6080040,1134003,50,"1,1"
1416,6080040,1134013,50,"1,1"
1417,6080040,1134023,50,"1,1"
1418,6080040,1144003,50,"1,1"
1419,6080040,1144013,50,"1,1"
1420,6080040,1144023,50,"1,1"
1421,6080040,1154003,50,"1,1"
1422,6080040,1154013,50,"1,1"
1423,6080040,1154023,50,"1,1"
1424,6080040,1164003,50,"1,1"
1425,6080040,1164013,50,"1,1"
1426,6080040,1164023,50,"1,1"
1427,6080101,2,1000,"20,20"
1428,6080101,1623001,1000,"2,2"
1429,6080102,2,1000,"20,20"
1430,6080102,1623001,1000,"2,2"
1431,6080103,2,1000,"20,20"
1432,6080103,1623001,1000,"2,2"
1433,6080104,2,1000,"20,20"
1434,6080104,1143003,1000,"1,1"
1435,6080105,2,1000,"20,20"
1436,6080105,1113003,1000,"1,1"
1437,6080106,2,1000,"20,20"
1438,6080106,1123003,1000,"1,1"
1439,6080107,2,1000,"20,20"
1440,6080107,1153003,1000,"1,1"
1441,6080108,2,1000,"20,20"
1442,6080108,1133003,1000,"1,1"
1443,6080108,1163003,1000,"1,1"
1444,6080109,2,1000,"20,20"
1445,6080109,1153013,1000,"1,1"
1446,6080109,1163013,1000,"1,1"
1447,6080110,2,1000,"20,20"
1448,6080110,1113013,1000,"1,1"
1449,6080110,1123013,1000,"1,1"
1450,6080111,2,1000,"20,20"
1451,6080111,1133013,1000,"1,1"
1452,6080111,1143013,1000,"1,1"
1453,6080112,2,1000,"20,20"
1454,6080112,1153023,1000,"1,1"
1455,6080112,1163023,1000,"1,1"
1456,6080113,2,1000,"20,20"
1457,6080113,1113023,1000,"1,1"
1458,6080113,1123023,1000,"1,1"
1459,6080114,2,1000,"20,20"
1460,6080114,1133023,1000,"1,1"
1461,6080114,1143023,1000,"1,1"
1462,6080115,2,1000,"20,20"
1463,6080115,1163003,1000,"1,1"
1464,6080115,1113023,1000,"1,1"
1465,6080201,2,1000,"30,30"
1466,6080201,1143003,1000,"1,1"
1467,6080202,2,1000,"30,30"
1468,6080202,1133003,1000,"1,1"
1469,6080202,1153003,1000,"1,1"
1470,6080203,2,1000,"30,30"
1471,6080203,1154003,1000,"1,1"
1472,6080204,2,1000,"30,30"
1473,6080204,1144003,1000,"1,1"
1474,6080205,2,1000,"30,30"
1475,6080205,1164003,1000,"1,1"
1476,6080206,2,1000,"30,30"
1477,6080206,1114003,1000,"1,1"
1478,6080207,2,1000,"30,30"
1479,6080207,1124003,1000,"1,1"
1480,6080207,1134003,1000,"1,1"
1481,6090000,1600224,50,"1,1"
1482,6090000,1600234,0,"1,1"
1483,6090000,1600244,0,"1,1"
1484,6090001,1600224,98,"1,1"
1485,6090001,1600234,2,"1,1"
1486,6090001,1600244,0,"1,1"
1487,6090002,1600224,94,"1,1"
1488,6090002,1600234,6,"1,1"
1489,6090002,1600244,0,"1,1"
1490,6090003,1600224,90,"1,1"
1491,6090003,1600234,10,"1,1"
1492,6090003,1600244,0,"1,1"
1493,6090004,1600224,87,"1,1"
1494,6090004,1600234,12,"1,1"
1495,6090004,1600244,1,"1,1"
1496,6090005,1600224,84,"1,1"
1497,6090005,1600234,14,"1,1"
1498,6090005,1600244,2,"1,1"
1499,6090006,1600224,81,"1,1"
1500,6090006,1600234,16,"1,1"
1501,6090006,1600244,3,"1,1"
1502,6090007,1600224,77,"1,1"
1503,6090007,1600234,18,"1,1"
1504,6090007,1600244,5,"1,1"
1505,6090010,1172001,50,"1,1"
