id,bfPriority,bfGroup,bfOverlayMax,bfType,bfSubType,bfOverlayType,effectName,interval,duration,value1,value2,value3,value4
3024012,,,,,,,effect_1072,0.1,0.1,0.9,,9,
3025011,,,,,,,effect_1071,6,6,3025,,,
3025012,,,,,,,effect_1072,0.1,0.1,1.1,,9,
3031011,1,303,1,0,303,3,effect_camp_usual,1,999,4,21,1000,Assets/Aznable/UI/BattleItem/Skill/hero_4_skill3_battle1_icon.png
3032011,2,303,1,0,303,3,effect_camp_usual,1,999,4,21,1100,Assets/Aznable/UI/BattleItem/Skill/hero_4_skill3_battle1_icon.png
3033011,3,303,1,0,303,3,effect_camp_usual,1,999,4,21,1300,Assets/Aznable/UI/BattleItem/Skill/hero_4_skill3_battle1_icon.png
3034011,4,303,1,0,303,3,effect_camp_usual,1,999,4,21,1500,Assets/Aznable/UI/BattleItem/Skill/hero_4_skill3_battle1_icon.png
3035011,5,303,1,0,303,3,effect_camp_usual,1,999,4,21,1800,Assets/Aznable/UI/BattleItem/Skill/hero_4_skill3_battle1_icon.png
3041011,,,,,,,effect_phy_dmg,0.1,0.1,1.4,,9,
3041012,,,,,,,effect_phy_dmg,0.1,0.1,2.8,,9,
3041013,,,,,,,effect_buff,8,8,42,-1000,,
3042011,,,,,,,effect_phy_dmg,0.1,0.1,1.55,,9,
3042012,,,,,,,effect_phy_dmg,0.1,0.1,3.1,,9,
3043011,,,,,,,effect_phy_dmg,0.1,0.1,1.75,,9,
3043012,,,,,,,effect_phy_dmg,0.1,0.1,3.5,,9,
3044011,,,,,,,effect_phy_dmg,0.1,0.1,1.95,,9,
3044012,,,,,,,effect_phy_dmg,0.1,0.1,3.9,,9,
3045011,,,,,,,effect_phy_dmg,0.1,0.1,2.33,,9,
3045012,,,,,,,effect_phy_dmg,0.1,0.1,4.66,,9,
3051011,,,,,,,effect_hot,1,6,0.4,0.4,17,
3052011,,,,,,,effect_hot,1,6,0.45,0.45,17,
3053011,,,,,,,effect_hot,1,6,0.5,0.5,17,
3054011,,,,,,,effect_hot,1,6,0.55,0.55,17,
3055011,,,,,,,effect_hot,1,6,0.65,0.65,17,
3061011,,,,,,,effect_shield_magatk,6,6,2.4,,,
3062011,,,,,,,effect_shield_magatk,6,6,2.8,,,
3063011,,,,,,,effect_shield_magatk,6,6,3.2,,,
3064011,,,,,,,effect_shield_magatk,6,6,3.6,,,
3065011,,,,,,,effect_shield_magatk,6,6,4.2,,,
3071011,1,307,1,0,307,3,effect_3071,1,999,4,1000,,Assets/Aznable/UI/BattleItem/Skill/hero_4_skill7_battle1_icon.png
3072011,2,307,1,0,307,3,effect_3071,1,999,4,1200,,Assets/Aznable/UI/BattleItem/Skill/hero_4_skill7_battle1_icon.png
3073011,3,307,1,0,307,3,effect_3071,1,999,4,1400,,Assets/Aznable/UI/BattleItem/Skill/hero_4_skill7_battle1_icon.png
3074011,4,307,1,0,307,3,effect_3071,1,999,4,1600,,Assets/Aznable/UI/BattleItem/Skill/hero_4_skill7_battle1_icon.png
3075011,5,307,1,0,307,3,effect_3071,1,999,4,2000,,Assets/Aznable/UI/BattleItem/Skill/hero_4_skill7_battle1_icon.png
3081011,1,308,1,0,,,effect_3081,5,5,2.7,,17,
3082011,2,308,1,0,,,effect_3081,6,6,2.7,,17,
3083011,3,308,1,0,,,effect_3081,7,7,2.7,,17,
3084011,4,308,1,0,,,effect_3081,7,7,3.2,,17,
3085011,5,308,1,0,,,effect_3081,8,8,3.6,,17,
4000111,,,,,,,effect_create_bullet,0.1,0.1,4000111,,,
4000112,,,,,,,effect_mag_dmg,0.1,0.1,1.05,,,4000113
4000113,1,4000113,3,4,19,2,effect_buff,4,4,64,-1500,,
4000121,,,,,,,effect_4000051,0.1,0.1,1.05,4000122,0.5,1
4000122,1,4000122,1,2,1,2,effect_dizzy,2,2,,,,
4000131,,,,,,,effect_mag_dmg,0.1,0.1,1.9,,,4000132
4000132,,,,,,,effect_knockfly,1,1,0.2,0,2,
4000141,1,4000141,1,5,3,2,effect_4000041,6,6,9.9,,,
4000142,,,,,,,effect_hot,1,999,,2,14,
4000143,,,,,,,effect_frozen,2.5,2.5,,,,
4000144,,,,,,,effect_4000044,1,999,,,,
4000151,,,,,,,effect_mag_dmg,0.1,0.1,3.5,,,
4000152,1,4000152,1,4,2,2,effect_buff,8,8,5,-5000,,
4000153,1,4000153,1,4,4,2,effect_buff,8,8,11,-5000,,
4000161,,,,,,,effect_4000061,999,999,106,4000164,,
4000162,,,,,,,effect_4000062,999,999,106,4000164,,
4000163,,,,,,,effect_4000063,999,999,107,4000164,,
4000164,,,,,,,effect_killself,10,10,,,,
4000171,,,,,,,effect_mag_dmg,0.1,0.1,0.4,,,
4000174,1,4000174,1,4,10,2,effect_buff,999,999,35,-1000,,
4000175,,,,,,,effect_knockdown,0.1,0.1,2.5,,,
4000181,,,,,,,effect_4000081,1,999,0.5,4000,-4000,
4000182,,,,,,,effect_empty,999,999,,,,
6001011,,,,,,,effect_phy_dmg,0.1,0.1,1.9,,,
6001021,,,,,,,effect_phy_dmg,0.1,0.1,6.45,,,
6001031,,,,,,,effect_sleeping,999,999,,,,
6001041,,,,,,,effect_6001041,0.1,999,,,,
6001051,,,,,,,effect_damage_self,999,999,0.4,,,
6001061,,,,,,,effect_damage_self,999,999,0.4,,,
6002011,,,,,,,effect_create_bullet,5,5,6002011,,,
6002012,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1.25,,,
6002021,,,,,,,effect_phy_dmg,0.1,0.1,1.25,,,
6002030,,,,,,,effect_add_effect,0.1,0.1,6002031,6002032,6002034,
6002031,2,42,1,4,2,2,effect_buff,5,5,5,-4000,,
6002032,,,,,,,effect_create_bullet,5,5,6002021,,,
6002033,,,,,,,effect_phy_dmg,0.1,0.1,1.95,,,
6002034,1,44,1,4,2,2,effect_buff,5,5,11,-3000,,
6002051,,,,,,,effect_create_bullet,5,5,6002051,,,
6002052,,,,,,,effect_phy_dmg,0.1,0.1,1.5,,,
6002071,,,,,,,effect_phy_dmg,0.5,0.5,1.8,,,6002074
6002074,2,1,1,2,1,2,effect_dizzy,3,3,,,,
6003011,,,,,,,effect_mag_dmg,0.1,0.1,1.7,,,
6003021,,,,,,,effect_mag_dmg,0.1,0.1,1.7,,,
6003031,,,,,,,effect_mag_dmg,0.1,0.1,1,,,6003035
6003032,,,,,,,effect_mag_dmg,0.1,0.1,1,,,6003035
6003033,,,,,,,effect_mag_dmg,0.1,0.1,1,,,6003035
6003034,,,,,,,effect_mag_dmg,0.1,0.1,1,,,6003035
6003035,,,,,,,effect_beat_back_x,0.1,0.5,0.7,,,
6003036,1,51,1,4,11,2,effect_buff,5,5,39,-5000,,
6004011,,,,,,,effect_mag_dmg,0.1,0.1,1.8,,,
6004021,,,,,,,effect_mag_dmg,0.1,0.1,6.45,,,
6004022,1,74,1,6,1,2,effect_dot_mag,1,5,,0.65,,
6004031,,,,,,,effect_empty,999,999,,,,
6004032,,,,,,,effect_empty,999,999,,,,
6005011,,,,,,,effect_phy_dmg,0.1,0.1,0.65,,,
6005021,1,6005021,1,5,1,2,effect_6005041,10,10,0.3,0,,
6005022,,,,,,,effect_empty,999,999,,,,
6005041,1,6005041,1,5,1,2,effect_6005041,10,10,0.3,0,,
6005051,1,41,1,4,1,2,effect_buff,5,5,2,-2000,,
6005061,,,,,,,effect_600502,1,999,0.5,3000,-3000,
6006011,,,,,,,effect_phy_dmg,0.1,0.1,1.15,,,
6006021,,,,,,,effect_phy_dmg,0.1,0.1,3.5,,,
6006031,,,,,,,effect_phy_dmg,0.1,0.1,1.2,,,6006032
6006032,,,,,,,effect_knockfly,1,1,0.2,0,2,
6006033,1,42,1,4,2,2,effect_buff,5,5,5,-3000,,
6006041,,,,,,,effect_phy_dmg,0.1,0.1,1.15,,,6006042
6006042,,,,,,,effect_beat_back_x,0.1,0.4,2,,,
6007011,,,,,,,effect_create_bullet,5,5,6007011,,,
6007012,,,,,,,effect_bullet_mag_dmg,5,5,1.4,,,
6007021,,,,,,,effect_mag_dmg,0.1,0.1,1.4,,,
6007031,,,,,,,effect_add_effect,0.1,0.1,6007032,6007033,,
6007032,,,,,,,effect_mag_dmg,0.1,0.1,2,,,
6007033,2,1,1,2,1,2,effect_dizzy,3,3,,,,
6007041,,,,,,,effect_mag_dmg,0.1,0.1,4.15,,,
6008011,,,,,,,effect_phy_dmg,0.1,0.1,1.7,,,
6008021,1,6008021,1,3,12,2,effect_buff,7,7,42,9000,,
6008022,1,6008022,1,3,1,2,effect_buff,7,7,2,1000,,
6008031,1,6008031,1,3,12,2,effect_buff,5,5,42,10000,,
6008041,,,,,,,effect_move2target_facetype,0.4,0.4,-1,0,,
6008042,,,,,,,effect_phy_dmg,0.1,0.1,2,,,6008043
6008043,,,,,,,effect_beat_back_x,0.1,0.5,1.5,,,
6009011,,,,,,,effect_create_bullet,5,5,6009011,,,
6009012,,,,,,,effect_bullet_mag_dmg,5,5,1,,,
6009021,,,,,,,effect_mag_dmg,0.1,0.1,1,,,
6009031,,,,,,,effect_heal,0.1,0.1,2,,18,
6009041,,,,,,,effect_heal,0.1,0.1,1.5,,18,
6010011,,,,,,,effect_phy_dmg,0.1,0.1,1.4,,,
6010021,,,,,,,effect_phy_dmg,0.1,0.1,5.15,,,
6010051,,,,,,,effect_phy_dmg,0.1,0.1,1.4,,,6010052
6010052,,,,,,,effect_beat_back_x,0.1,0.5,2,,,
6010061,,,,,,,effect_phy_dmg,0.1,0.1,1.2,,,
6010062,3,42,1,4,2,2,effect_buff,8,8,5,-5000,,
6011011,,,,,,,effect_create_bullet,5,5,6011011,,,
6011012,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1.2,,,
6011021,,,,,,,effect_phy_dmg,0.1,0.1,1.2,,,
6011031,,,,,,,effect_create_bullet,5,5,6011031,,,
6011032,,,,,,,effect_bullet_phy_dmg,0.1,0.1,2.2,,,6011033
6011033,2,1,1,2,1,2,effect_dizzy,3,3,,,,
6011041,,,,,,,effect_create_bullet,0.1,0.1,6011041,,,
6011042,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1.2,,,6011044
6011043,2,60,1,4,20,2,effect_buff,10,10,51,5000,,
6011044,,,,,,,effect_beat_back_x,0.1,0.5,4,,,
6011045,1,51,1,4,11,2,effect_buff,5,5,39,-5000,,
6012011,,,,,,,effect_phy_dmg,0.1,0.1,1.1,,,
6012012,,,,,,,effect_10016,1,999,0.1,0.1,,
6012051,,,,,,,effect_6012051,1,999,,,,
6012052,1,6012052,1,6,3,2,effect_6012052,1,999,0.06,,,
6012061,,,,,,,effect_empty,999,999,,,,
6013011,,,,,,,effect_phy_dmg,0.1,0.1,0.65,,,
6013021,1,6013021,1,5,1,2,effect_6013021,8,8,0.3,0,,
6013031,1,43,1,4,3,2,effect_buff,10,10,8,-2000,,
6013041,,,,,,,effect_6013041,1,999,0.5,3000,-3000,
6013042,,,,,,,effect_empty,999,999,,,,
6013051,1,6013051,1,5,1,2,effect_6013021,8,8,0.3,0,,
6013061,,,,,,,effect_phy_dmg,0.1,0.1,0.65,,,6013062
6013062,,,,,,,effect_beat_back_x,0.1,0.4,2,,,
6014011,,,,,,,effect_create_bullet,5,5,6014011,,,
6014012,,,,,,,effect_bullet_normal_dmg_lightning,0.5,0.5,1.25,,,
6014021,,,,,,,effect_phy_dmg,0.1,0.1,1.25,,,
6014031,,,,,,,effect_add_effect,0.1,0.1,6014032,6014034,,
6014032,,,,,,,effect_create_bullet,5,5,6014032,,,
6014033,,,,,,,effect_phy_dmg_lightning,0.5,0.5,1.58,,,
6014034,2,44,1,4,2,2,effect_buff,5,5,11,-4000,,
6014041,,,,,,,effect_phy_dmg,0.5,0.5,1.8,,,
6014042,,,,,,,effect_phy_dmg,0.5,0.5,1.8,,,
6014043,,,,,,,effect_phy_dmg,0.5,0.5,1.8,,,
6014044,,,,,,,effect_phy_dmg,0.5,0.5,1.8,,,
6014045,,,,,,,effect_phy_dmg,0.5,0.5,1.8,,,
6014047,2,1,1,2,1,2,effect_dizzy,3,3,,,,
6014051,,,,,,,effect_empty,0.1,0.1,,,,
6014052,,,,,,,effect_phy_dmg,0.5,0.5,0.9,,,
6014071,,,,,,,effect_create_bullet,5,5,6014071,,,
6014072,,,,,,,effect_phy_dmg,0.5,0.5,1.5,,,
6015011,,,,,,,effect_phy_dmg,0.1,0.1,1.15,,,
6015021,,,,,,,effect_phy_dmg,0.1,0.1,1.25,,,
6015022,1,41,1,4,2,2,effect_buff,5,5,2,-2000,,
6015023,1,43,1,4,3,2,effect_buff,5,5,8,-2000,,
6015031,2,68,1,5,1,2,effect_shield_hp,10,10,0.2,0,,
6015041,,,,,,,effect_6015041,2,2,2,0,,6015042
6015042,,,,,,,effect_beat_back2pos,0.1,0.1,-5,,,
6015043,,,,,,,effect_6015041,2,2,2,0,,6015044
6015044,,,,,,,effect_beat_back2pos,0.1,0.1,-5,,,
6016002,,,,,,,effect_empty,999,999,,,,
6016011,,,,,,,effect_phy_dmg,0.1,0.1,2,,,
6016021,,,,,,,effect_phy_dmg,0.5,0.5,2.75,,,
6016022,2,1,1,2,1,2,effect_dizzy,3,3,,,,
6016031,,,,,,,effect_10016,1,999,0.1,,,
6016032,,,,,,,effect_hot,999,999,0.02,0.02,32,
6016041,1,6016041,1,3,10,2,effect_buff,7,7,35,6000,,
6016042,,,,,,,effect_heal,0.1,0.1,0.1,,18,
6017011,,,,,,,effect_create_bullet,5,5,6017011,,,
6017012,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1.25,,,
6017021,,,,,,,effect_phy_dmg,0.1,0.1,1.25,,,
6017030,,,,,,,effect_add_effect,0.1,0.1,6017031,6017032,6017034,
6017031,2,42,1,4,2,2,effect_buff,5,5,5,-4000,,
6017032,,,,,,,effect_create_bullet,5,5,6017032,,,
6017033,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1.58,,,
6017034,2,44,1,4,2,2,effect_buff,5,5,11,-4000,,
6017041,,,,,,,effect_phy_dmg,0.5,0.5,1.8,,,6017044
6017044,2,1,1,2,1,2,effect_dizzy,3,3,,,,
6017061,,,,,,,effect_create_bullet,5,5,6017061,,,
6017062,,,,,,,effect_phy_dmg,0.1,0.1,1.5,,,
6017081,,,,,,,effect_empty,0.1,0.1,,,,
6017082,,,,,,,effect_phy_dmg,0.1,0.1,0.9,,,
6018011,,,,,,,effect_phy_dmg,0.1,0.1,2,0,1,
6018021,,,,,,,effect_buff,999,20,5,4400,,
6018031,,,,,,,effect_heal,1,1,0.25,0,32,
6018032,,,,,,,effect_phy_dmg,0.1,0.1,2,0,6,
6019011,,,,,,,effect_phy_dmg,0.1,0.1,1.8,0,1,
6019021,,,,,,,effect_1001902,1,999,27,6019022,6019023,
6019022,1,601902,1,3,10,3,effect_buff,999,999,35,2700,,
6019023,,,,,,,effect_buff,999,999,35,-2700,,
6019031,,,,,,,effect_phy_dmg,0.1,0.1,6.45,0,6,
6019041,,,,,,,effect_phy_dmg,0.1,0.1,1.8,0,1,
6019042,,,,,,,effect_beat_back_x,0.1,0.4,2,,,
6020011,,,,,,,effect_create_bullet,1,1,6020011,,,
6020012,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.7,0,1,
6020021,,,,,,,effect_mag_dmg,0.1,0.1,1.7,0,2,
6020031,,,,,,,effect_buff,999,999,21,2000,,
6020041,,,,,,,effect_1002004,1.4,1.4,6020041,,,
6020042,,,,,,,effect_mag_dmg,0.1,0.1,1.2,0,6,
6020043,2,1,1,2,1,1,effect_dizzy,3,3,,,,
6021011,,,,,,,effect_phy_dmg,0.1,0.1,1.6,0,1,
6021031,,,,,,,effect_create_bullet,1,1,6021031,,,
6021032,,,,,,,effect_phy_dmg,0.1,0.1,4.5,0,6,
6022011,,,,,,,effect_create_bullet,1,1,6022011,,,
6022012,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.9,0,1,
6022021,,,,,,,effect_mag_dmg,0.1,0.1,1.8,0,2,
6022031,,,,,,,effect_heal,1,1,4,0,18,
6023011,,,,,,,effect_create_bullet,1,1,6023011,,,
6023012,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.8,0,1,
6023021,,,,,,,effect_mag_dmg,0.1,0.1,0.85,0,2,
6023022,,,,,,,effect_mag_dmg,0.1,0.1,0.85,0,2,
6023031,,,,,,,effect_buff,0.1,20,62,2000,,
6023041,,,,,,,effect_create_bullet,1,1,6023041,,,
6023042,,,,,,,effect_bullet_mag_dmg,0.1,0.1,6.45,0,6,
6024011,,,,,,,effect_phy_dmg,0.1,0.1,1.5,0,1,
6024021,,,,,,,effect_phy_dmg,0.1,0.1,3.45,0,6,
6024022,1,3,1,2,3,3,effect_knockdown,0.1,0.1,3,,,
6024031,1,13,5,3,1,1,effect_buff,10,10,2,1000,,
6025011,,,,,,,effect_phy_dmg,0.1,0.1,2,0,1,
6025021,1,29,1,3,17,1,effect_buff,10,10,62,3500,,
6025022,,,,,,,effect_empty,10,10,,,,
6026011,,,,,,,effect_phy_dmg,0.1,0.1,1.8,0,1,
6026021,,,,,,,effect_phy_dmg,0.1,0.1,4.25,0,6,
6026022,1,5,1,2,5,3,effect_knockfly,1,0.6,0.2,1,2,
6026031,,,,,,,effect_buff,999,10,21,1500,,
6027011,,,,,,,effect_mag_dmg,0.1,0.1,2.8,0,1,
6027021,,,,,,,effect_mag_dmg,0.1,0.1,1.15,0,6,
6027022,,,,,,,effect_mag_dmg,0.1,0.1,1.15,0,6,
6027023,,,,,,,effect_mag_dmg,0.1,0.1,1.15,0,6,
6027024,,,,,,,effect_mag_dmg,0.1,0.1,5,0,6,
6028011,,,,,,,effect_phy_dmg,0.1,0.1,2.2,0,1,
6028021,,,,,,,effect_phy_dmg,0.1,0.1,2,0,6,
6028022,,,,,,,effect_phy_dmg,0.1,0.2,3,0,6,
6028023,1,4,1,2,4,3,effect_beat_back,0.3,0.3,2,,,
6029011,,,,,,,effect_create_bullet,1,1,6029011,,,
6029012,,,,,,,effect_bullet_phy_dmg,0.1,0.1,2.3,0,1,
6029021,,,,,,,effect_phy_dmg,0.1,0.1,1.15,0,2,
6029022,,,,,,,effect_phy_dmg,0.1,0.1,1.15,0,2,
6029031,,,,,,,effect_1002903,0.1,1.8,6029031,,,
6029032,,,,,,,effect_phy_dmg,0.1,0.1,1,0,6,
6029033,,,,,,,effect_phy_dmg,0.1,0.1,1,0,6,
6029034,,,,,,,effect_phy_dmg,0.1,0.1,1,0,6,
6029035,,,,,,,effect_phy_dmg,0.1,0.1,1,0,6,
6029036,,,,,,,effect_phy_dmg,0.1,0.1,1,0,6,
6030011,,,,,,,effect_mag_dmg,0.1,0.1,2.4,0,1,
6030021,,,,,,,effect_heal,0.1,0.1,2.15,0,18,
6031011,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,1,
6031021,,,,,,,effect_phy_dmg,0.1,0.1,1.45,0,6,
6031022,1,3,1,2,3,3,effect_knockdown,0.1,0.1,2,,,
6031031,1,68,1,5,1,1,effect_shield_hp,8,8,0.15,0,,
6032011,,,,,,,effect_create_bullet,0.1,0.1,6032011,,,
6032012,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.15,0,1,
6032021,,,,,,,effect_mag_dmg,0.1,0.1,1.15,0,2,
6032031,,,,,,,effect_create_bullet,0.1,0.1,6032031,,,
6032032,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.45,0,6,
6032033,1,1,1,2,1,1,effect_dizzy,2,2,,,,
6032041,,,,,,,effect_6032041,0.1,1.7,6032041,,,
6032042,,,,,,,effect_mag_dmg,0.1,0.1,4.85,0,6,
6033011,,,,,,,effect_phy_dmg,0.1,0.1,1.85,0,1,
6033021,1,603302,1,3,5,1,effect_buff,6,6,21,6000,,
6033031,,,,,,,effect_phy_dmg,0.1,0.1,4.95,0,6,
6033041,,,,,,,effect_phy_dmg,0.1,0.1,1.85,0,1,
6033042,,,,,,,effect_beat_back_x,0.1,0.4,2,,,
6034011,,,,,,,effect_mag_dmg,0.1,0.1,1.5,0,1,
6034021,,,,,,,effect_mag_dmg,0.1,0.1,1.5,0,2,
6034031,,,,,,,effect_hot,0.3,0.6,0.98,0.98,18,
6034041,,,,,,,effect_heal,0.1,0.1,1.5,0,18,
6035011,,,,,,,effect_create_bullet,0.1,0.1,6035011,,,
6035012,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.85,0,1,
6035021,,,,,,,effect_phy_dmg,0.1,0.1,0.85,0,1,
6035031,,,,,,,effect_1003503,1,999,6035031,6035032,6035033,
6035032,1,603503,1,3,10,3,effect_buff,999,999,35,3000,,
6035033,,,,,,,effect_buff,999,999,35,-3000,,
6035041,,,,,,,effect_create_bullet,0.1,0.1,6035041,,,
6035042,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1.9,0,1,
6035051,,,,,,,effect_create_bullet,0.1,0.1,6035051,,,
6035052,,,,,,,effect_bullet_phy_dmg,0.1,0.1,4,0,6,
6035053,3,57,1,4,17,1,effect_buff,6,6,62,-6000,,
6036011,,,,,,,effect_phy_dmg,0.1,0.1,1,0,6,
6036021,,,,,,,effect_phy_dmg,0.1,0.1,1.95,0,1,
6036031,,,,,,,effect_phy_dmg,0.1,0.1,3.35,0,6,
6036032,1,28,1,3,16,1,effect_buff,6,6,61,4500,,
6037011,,,,,,,effect_phy_dmg,0.1,0.1,0.65,0,1,
6037021,,,,,,,effect_phy_dmg,0.1,0.1,1.8,0,6,
6037022,1,3,1,2,3,1,effect_knockdown,0.1,0.1,2,,,
6037031,1,603703,1,3,17,1,effect_buff,8,8,62,5500,,
6037032,2,29,1,3,17,1,effect_buff,8,8,62,5500,,
6037033,,,,,,,effect_phy_dmg,0.1,0.1,2,0,1,
6037041,1,68,1,5,1,1,effect_shield_hp,8,8,0.15,0,,
6038011,,,,,,,effect_create_bullet,0.1,0.1,6038011,,,
6038012,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.55,0,1,
6038021,,,,,,,effect_mag_dmg,0.1,0.1,1.55,0,2,
6038031,,,,,,,effect_create_bullet,0.1,0.1,6038031,,,
6038032,,,,,,,effect_bullet_mag_dmg,0.1,0.1,3.05,0,6,
6038041,,,,,,,effect_6038041,0.1,0.3,6038041,,,
6038042,,,,,,,effect_mag_dmg,0.1,0.1,2.75,0,6,
6038043,1,60,1,4,20,1,effect_buff,8,8,51,2000,,
6039011,,,,,,,effect_1003901,0.1,0.1,2,0.5,1,
6039031,,,,,,,effect_move2target,0.1,0.1,1.5,0,,
6039032,,,,,,,effect_1003901,0.1,0.1,4,0.5,6,
6040011,,,,,,,effect_mag_dmg,0.1,0.1,2.2,0,1,
6040021,,,,,,,effect_mag_dmg,0.1,0.1,2,0,2,
6040031,,,,,,,effect_heal,0.1,0.1,1.8,0,18,
6041011,,,,,,,effect_create_bullet,0.1,0.1,6041011,,,
6041012,,,,,,,effect_bullet_phy_dmg,0.1,0.1,2,0,1,
6041021,,,,,,,effect_phy_dmg,0.1,0.1,2,0,2,
6041041,,,,,,,effect_create_bullet,0.1,0.1,6041041,,,
6041042,,,,,,,effect_bullet_phy_dmg,0.1,0.1,3,0,6,
6041043,2,1,1,2,1,1,effect_dizzy,3,3,,,,
6042011,,,,,,,effect_phy_dmg,0.1,0.1,1.7,0,1,
6042021,1,604202,1,3,2,1,effect_buff,6,6,61,4500,,
6042031,,,,,,,effect_phy_dmg,0.1,0.1,4.5,0,6,
6045011,,,,,,,effect_create_bullet,0.1,0.1,6045011,,,
6045012,,,,,,,effect_mag_dmg,0.1,0.1,1,,,
6045021,,,,,,,effect_mag_dmg,0.1,0.1,1,,,
6045031,,,,,,,effect_create_bullet,0.1,0.1,6045031,,,
6045032,,,,,,,effect_mag_dmg,0.1,0.1,1,,,6045033
6045033,1,6045033,10,6,1,2,effect_6045033,3,12,,1,,
6045041,,,,,,,effect_mag_dmg,0.1,0.1,1,,,
6045042,1,41,1,4,2,2,effect_buff,5,5,2,-2000,,
6045051,,,,,,,effect_6045051,0.1,0.1,,,,
6045052,1,6045052,1,,,,effect_buff,999,999,63,10000,,
6046011,,,,,,,effect_phy_dmg,0.1,0.1,1.42,0,1,
6046021,2,68,1,5,1,1,effect_shield_hp,8,8,0.2,0,,
6046031,1,604603,1,3,17,1,effect_buff,6,6,62,5500,,
6046032,2,29,1,3,17,1,effect_buff,6,6,62,5500,,
6046033,,,,,,,effect_phy_dmg,0.1,0.1,2.45,0,6,
6047011,,,,,,,effect_phy_dmg,0.1,0.1,2,0,1,
6047021,1,604702,1,3,2,1,effect_buff,999,10,5,2000,,
6047031,,,,,,,effect_phy_dmg,0.1,0.1,1.85,0,6,6047032
6047032,2,1,1,2,1,1,effect_dizzy,3,3,,,,
6048011,,,,,,,effect_create_bullet,0.1,0.1,6048011,,,
6048012,,,,,,,effect_bullet_phy_dmg,0.1,0.1,2.45,0,1,
6048021,,,,,,,effect_phy_dmg,0.1,0.1,2.45,0,2,
6048031,,,,,,,effect_1004801,999,999,6048038,6048039,,
6048038,1,604803,1,3,1,3,effect_buff,999,999,61,3500,,
6048039,,,,,,,effect_1004802,999,999,6048038,6048039,,
6048041,,,,,,,effect_create_bullet,0.1,0.1,6048041,,,
6048042,,,,,,,effect_bullet_phy_dmg,0.1,0.1,5,0,6,
6048051,,,,,,,effect_empty,0.1,0.1,,,,
6048052,,,,,,,effect_phy_dmg,0.1,0.1,0.5,,,
6048053,,,,,,,effect_phy_dmg,0.1,0.1,0.5,,,
6048054,,,,,,,effect_phy_dmg,0.1,0.1,0.5,,,
6048055,,,,,,,effect_phy_dmg,0.1,0.1,0.5,,,
6048056,,,,,,,effect_phy_dmg,0.1,0.1,0.5,,,
6049011,,,,,,,effect_create_bullet,0.1,0.1,6049011,,,
6049012,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.65,0,1,
6049021,,,,,,,effect_mag_dmg,0.1,0.1,1.65,0,2,
6049031,,,,,,,effect_mag_dmg,0.1,0.1,3.25,0,1,
6049041,,,,,,,effect_6049041,0.1,0.3,6049041,,,
6049042,,,,,,,effect_mag_dmg,0.1,0.1,4.85,0,6,
6051011,,,,,,,effect_phy_dmg,0.1,0.1,0.8,,,
6051012,,,,,,,effect_phy_dmg,0.1,0.1,0.85,,,
6051021,,,,,,,effect_add_effect,0.1,0.1,6051022,6051023,,
6051022,,,,,,,effect_phy_dmg,0.1,0.1,2.7,,,
6051023,,,,,,,effect_knockdown,0.1,0.1,0,,,
6051031,,,,,,,effect_add_effect,0.1,0.1,6051032,6051033,,
6051032,,,,,,,effect_phy_dmg,0.1,0.1,2.1,,,
6051033,5,42,1,4,2,2,effect_buff,5,5,5,-8500,,
6051041,1,6051041,1,0,,2,effect_buff,999,999,2,2000,,
6053011,,,,,,,effect_phy_dmg,0.1,0.1,1.2,,,
6053012,,,,,,,effect_phy_dmg,0.1,0.1,1.2,,,
6053021,1,6053021,1,3,5,2,effect_buff,9,9,21,6500,,
6053031,,,,,,,effect_add_effect,0.1,0.1,6053032,6053033,6053034,
6053032,,,,,,,effect_phy_dmg,0.1,0.1,4.3,,,
6053033,,,,,,,effect_move2target_facetype,0.4,0.4,-1,0,,
6053034,1,47,1,4,7,2,effect_buff,5,5,25,-7000,,
6053041,1,6053041,1,3,5,2,effect_buff,5,5,21,3500,,
6060011,,,,,,,effect_create_bullet,5,5,6060011,,,
6060012,,,,,,,effect_phy_dmg,0.1,0.1,1.7,,,
6060021,,,,,,,effect_phy_dmg,0.1,0.1,1.4,,,
6060031,,,,,,,effect_add_effect,0.1,0.1,6060032,6060033,,
6060032,,,,,,,effect_phy_dmg,0.1,0.1,3.2,,,
6060033,,,,,,,effect_beat_back_x,0.1,0.2,0.7,,,
6060034,,,,,,,effect_move2target_facetype,0.3,0.3,-2,0,,
