id,comment,eventsID,duration,cd,icd,anim,animType,animAngle,animCenter,ultraAnim,isAtkSpd,next,target,cost,preloadCharacter,preloadFx,preloadBullet
2006035,布莱恩技能二5级,200603501,1.7,0,0,skill_02,,,,,TRUE,,2006031,0,,,
2006041,布莱恩奥义1级,"200604101,200604102",2.4,16,0,ultraSkill,,,,2006,FALSE,,1000,3,,,
2006042,布莱恩奥义2级,"200604201,200604202",2.4,16,0,ultraSkill,,,,2006,FALSE,,1000,3,,,
2006043,布莱恩奥义3级,"200604301,200604302",2.4,16,0,ultraSkill,,,,2006,FALSE,,1000,3,,,
2006044,布莱恩奥义4级,"200604401,200604402",2.4,16,0,ultraSkill,,,,2006,FALSE,,1000,3,,,
2006045,布莱恩奥义5级,"200604501,200604502",2.4,16,0,ultraSkill,,,,2006,FALSE,,1000,3,,,
2007001,伊维尔哀近战普攻1级,200700101,1.633,0,0,attack,,,,,TRUE,,1000,0,,,
2007002,伊维尔哀近战普攻2级,200700102,1.633,0,0,attack,,,,,TRUE,,1000,0,,,
2007003,伊维尔哀近战普攻3级,200700103,1.633,0,0,attack,,,,,TRUE,,1000,0,,,
2007004,伊维尔哀近战普攻4级,200700104,1.633,0,0,attack,,,,,TRUE,,1000,0,,,
2007005,伊维尔哀近战普攻5级,200700105,1.633,0,0,attack,,,,,TRUE,,1000,0,,,
2007011,伊维尔哀普通攻击1级,200701101,1.633,0,0,attack,,,,,TRUE,,1001,0,,,
2007012,伊维尔哀普通攻击2级,200701201,1.633,0,0,attack,,,,,TRUE,,1001,0,,,
2007013,伊维尔哀普通攻击3级,200701301,1.633,0,0,attack,,,,,TRUE,,1001,0,,,
2007014,伊维尔哀普通攻击4级,200701401,1.633,0,0,attack,,,,,TRUE,,1001,0,,,
2007015,伊维尔哀普通攻击5级,200701501,1.633,0,0,attack,,,,,TRUE,,1001,0,,,
2007021,伊维尔哀技能一1级,200702101,1.7,0,0,skill_01,,,,,TRUE,,3,0,,,
2007022,伊维尔哀技能一2级,200702201,1.7,0,0,skill_01,,,,,TRUE,,3,0,,,
2007023,伊维尔哀技能一3级,200702301,1.7,0,0,skill_01,,,,,TRUE,,3,0,,,
2007024,伊维尔哀技能一4级,200702401,1.7,0,0,skill_01,,,,,TRUE,,3,0,,,
2007025,伊维尔哀技能一5级,200702501,1.7,0,0,skill_01,,,,,TRUE,,3,0,,,
2007031,伊维尔哀技能二1级,200703101,1.6,0,0,skill_02,,,,,TRUE,,1,0,,,
2007032,伊维尔哀技能二2级,200703201,1.6,0,0,skill_02,,,,,TRUE,,1,0,,,
2007033,伊维尔哀技能二3级,200703301,1.6,0,0,skill_02,,,,,TRUE,,1,0,,,
2007034,伊维尔哀技能二4级,200703401,1.6,0,0,skill_02,,,,,TRUE,,1,0,,,
2007035,伊维尔哀技能二5级,200703501,1.6,0,0,skill_02,,,,,TRUE,,1,0,,,
2007041,伊维尔哀奥义1级起手,200704601,1.96,16,0,ultraSkill_start,1,,,2007,TRUE,2007060,28,4,,,
2007042,伊维尔哀奥义2级起手,200704601,1.96,16,0,ultraSkill_start,1,,,2007,TRUE,2007062,28,4,,,
2007043,伊维尔哀奥义3级起手,200704601,1.96,16,0,ultraSkill_start,1,,,2007,TRUE,2007064,28,4,,,
2007044,伊维尔哀奥义4级起手,200704601,1.96,16,0,ultraSkill_start,1,,,2007,TRUE,2007066,28,4,,,
2007045,伊维尔哀奥义5级起手,200704601,1.96,16,0,ultraSkill_start,1,,,2007,TRUE,2007068,28,4,,,
2007060,伊维尔哀奥义1级循环魔法箭,"200704101,200704102,200704103,200704104,200704105,200704106,200704107,200704108,200704109,200704110,200704111,200704112,200704113,200704114,200704115,200704116,200704117,200704118,200704119,200704120",1.3,0,0,ultraSkill_loop,2,,,,TRUE,2007061,2007042,0,,,
2007061,伊维尔哀奥义1级结束,200704602,0.5,0,0,ultraSkill_end,3,,,,TRUE,,1,0,,,
2007062,伊维尔哀奥义2级循环魔法箭,"200704201,200704202,200704203,200704204,200704205,200704206,200704207,200704208,200704209,200704210,200704211,200704212,200704213,200704214,200704215,200704216,200704217,200704218,200704219,200704220",1.3,0,0,ultraSkill_loop,2,,,,TRUE,2007063,2007042,0,,,
2007063,伊维尔哀奥义2级结束,200704602,0.5,0,0,ultraSkill_end,3,,,,TRUE,,1,0,,,
2007064,伊维尔哀奥义3级循环魔法箭,"200704301,200704302,200704303,200704304,200704305,200704306,200704307,200704308,200704309,200704310,200704311,200704312,200704313,200704314,200704315,200704316,200704317,200704318,200704319,200704320",1.3,0,0,ultraSkill_loop,2,,,,TRUE,2007065,2007042,0,,,
2007065,伊维尔哀奥义3级结束,200704602,0.5,0,0,ultraSkill_end,3,,,,TRUE,,1,0,,,
2007066,伊维尔哀奥义4级循环魔法箭,"200704401,200704402,200704403,200704404,200704405,200704406,200704407,200704408,200704409,200704410,200704411,200704412,200704413,200704414,200704415,200704416,200704417,200704418,200704419,200704420",1.3,0,0,ultraSkill_loop,2,,,,TRUE,2007067,2007042,0,,,
2007067,伊维尔哀奥义4级结束,200704602,0.5,0,0,ultraSkill_end,3,,,,TRUE,,1,0,,,
2007068,伊维尔哀奥义5级循环魔法箭,"200704501,200704502,200704503,200704504,200704505,200704506,200704507,200704508,200704509,200704510,200704511,200704512,200704513,200704514,200704515,200704516,200704517,200704518,200704519,200704520",1.3,0,0,ultraSkill_loop,2,,,,TRUE,2007069,2007042,0,,,
2007069,伊维尔哀奥义5级结束,200704602,0.5,0,0,ultraSkill_end,3,,,,TRUE,,1,0,,,
2009011,格格兰普攻1级,200901101,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
2009012,格格兰普攻2级,200901201,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
2009013,格格兰普攻3级,200901301,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
2009014,格格兰普攻4级,200901401,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
2009015,格格兰普攻5级,200901501,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
2009021,格格兰技能一1级,200902101,1.84,0,0,skill_01,,,,,TRUE,,1,0,,,
2009022,格格兰技能一2级,200902201,1.84,0,0,skill_01,,,,,TRUE,,1,0,,,
2009023,格格兰技能一3级,200902301,1.84,0,0,skill_01,,,,,TRUE,,1,0,,,
2009024,格格兰技能一4级,200902401,1.84,0,0,skill_01,,,,,TRUE,,1,0,,,
2009025,格格兰技能一5级,200902501,1.84,0,0,skill_01,,,,,TRUE,,1,0,,,
2009031,格格兰技能二1级,200903101,1.73,0,0,uniqueSkill,,,,,TRUE,,1000,0,,,
2009032,格格兰技能二2级,200903201,1.73,0,0,uniqueSkill,,,,,TRUE,,1000,0,,,
2009033,格格兰技能二3级,200903301,1.73,0,0,uniqueSkill,,,,,TRUE,,1000,0,,,
2009034,格格兰技能二4级,200903401,1.73,0,0,uniqueSkill,,,,,TRUE,,1000,0,,,
2009035,格格兰技能二5级,200903501,1.73,0,0,uniqueSkill,,,,,TRUE,,1000,0,,,
2009041,格格兰奥义1级,200904101,2.4,23,0,ultraSkill,,,,2009,TRUE,,1,4,,,
2009042,格格兰奥义2级,200904201,2.4,23,0,ultraSkill,,,,2009,TRUE,,1,4,,,
2009043,格格兰奥义3级,"200904301,200904302",2.4,23,0,ultraSkill,,,,2009,TRUE,,1,4,,,
2009044,格格兰奥义4级,"200904401,200904402",2.4,23,0,ultraSkill,,,,2009,TRUE,,1,4,,,
2009045,格格兰奥义5级,"200904501,200904502",2.4,23,0,ultraSkill,,,,2009,TRUE,,1,4,,,
2011011,狄瓦诺克普攻1级,201101101,1.1,0,0,attack,,,,,TRUE,,1001,0,,,20110101
2011012,狄瓦诺克普攻2级,201101201,1.1,0,0,attack,,,,,TRUE,,1001,0,,,20110102
2011013,狄瓦诺克普攻3级,201101301,1.1,0,0,attack,,,,,TRUE,,1001,0,,,20110103
2011014,狄瓦诺克普攻4级,201101401,1.1,0,0,attack,,,,,TRUE,,1001,0,,,20110104
2011015,狄瓦诺克普攻5级,201101501,1.1,0,0,attack,,,,,TRUE,,1001,0,,,20110105
2011021,狄瓦诺克技能一1级,201102101,2,0,0,skill_01,,,,,TRUE,,7,0,,,20110201
2011022,狄瓦诺克技能一2级,201102201,2,0,0,skill_01,,,,,TRUE,,7,0,,,20110202
2011023,狄瓦诺克技能一3级,201102301,2,0,0,skill_01,,,,,TRUE,,7,0,,,20110203
2011024,狄瓦诺克技能一4级,201102401,2,0,0,skill_01,,,,,TRUE,,7,0,,,20110204
2011025,狄瓦诺克技能一5级,201102501,2,0,0,skill_01,,,,,TRUE,,7,0,,,20110205
2011031,狄瓦诺克技能二1级,"201103000,201103101",1.5,0,0,skill_02,,,,,TRUE,,7,0,,,
2011032,狄瓦诺克技能二2级,"201103000,201103201",1.5,0,0,skill_02,,,,,TRUE,,7,0,,,
2011033,狄瓦诺克技能二3级,"201103000,201103301",1.5,0,0,skill_02,,,,,TRUE,,7,0,,,
2011034,狄瓦诺克技能二4级,"201103000,201103401",1.5,0,0,skill_02,,,,,TRUE,,7,0,,,
2011035,狄瓦诺克技能二5级,"201103000,201103501",1.5,0,0,skill_02,,,,,TRUE,,7,0,,,
2011041,狄瓦诺克奥义1级,201104101,2,16,0,ultraSkill,,,,2011,FALSE,,1001,3,,,
2011042,狄瓦诺克奥义2级,201104201,2,16,0,ultraSkill,,,,2011,FALSE,,1001,3,,,
2011043,狄瓦诺克奥义3级,201104301,2,16,0,ultraSkill,,,,2011,FALSE,,1001,3,,,
2011044,狄瓦诺克奥义4级,201104401,2,16,0,ultraSkill,,,,2011,FALSE,,1001,3,,,
2011045,狄瓦诺克奥义5级,201104501,2,16,0,ultraSkill,,,,2011,FALSE,,1001,3,,,
2014001,爱雪近战普攻1级,201400101,1.3,0,0,melee,,,,,TRUE,,1000,0,,,
2014002,爱雪近战普攻2级,201400201,1.3,0,0,melee,,,,,TRUE,,1000,0,,,
2014003,爱雪近战普攻3级,201400301,1.3,0,0,melee,,,,,TRUE,,1000,0,,,
2014004,爱雪近战普攻4级,201400401,1.3,0,0,melee,,,,,TRUE,,1000,0,,,
2014005,爱雪近战普攻5级,201400501,1.3,0,0,melee,,,,,TRUE,,1000,0,,,
2014011,爱雪普攻1级,201401101,1.2,0,0,attack,,,,,TRUE,,1001,0,,,20140101
2014012,爱雪普攻2级,201401201,1.2,0,0,attack,,,,,TRUE,,1001,0,,,20140102
2014013,爱雪普攻3级,201401301,1.2,0,0,attack,,,,,TRUE,,1001,0,,,20140103
2014014,爱雪普攻4级,201401401,1.2,0,0,attack,,,,,TRUE,,1001,0,,,20140104
2014015,爱雪普攻5级,201401501,1.2,0,0,attack,,,,,TRUE,,1001,0,,,20140105
2014021,爱雪技能一1级,201402101,1.8,0,0,skill_01,,,,,TRUE,,1001,0,,,
2014022,爱雪技能一2级,201402201,1.8,0,0,skill_01,,,,,TRUE,,1001,0,,,
2014023,爱雪技能一3级,201402301,1.8,0,0,skill_01,,,,,TRUE,,1001,0,,,
2014024,爱雪技能一4级,201402401,1.8,0,0,skill_01,,,,,TRUE,,1001,0,,,
2014025,爱雪技能一5级,201402501,1.8,0,0,skill_01,,,,,TRUE,,1001,0,,,
2014031,爱雪技能二1级,201403101,1.8,0,0,skill_02,,,,,TRUE,,11,0,,,20140301
2014032,爱雪技能二2级,201403201,1.8,0,0,skill_02,,,,,TRUE,,11,0,,,20140302
2014033,爱雪技能二3级,201403301,1.8,0,0,skill_02,,,,,TRUE,,11,0,,,20140303
2014034,爱雪技能二4级,201403401,1.8,0,0,skill_02,,,,,TRUE,,11,0,,,20140304
2014035,爱雪技能二5级,201403501,1.8,0,0,skill_02,,,,,TRUE,,11,0,,,20140305
2014041,爱雪奥义1级,"201404101,201404102",2.9,18,0,ultraSkill,,,,2014,FALSE,,2014043,3,,,
2014042,爱雪奥义2级,"201404201,201404202",2.9,18,0,ultraSkill,,,,2014,FALSE,,2014043,3,,,
2014043,爱雪奥义3级,"201404301,201404302",2.9,18,0,ultraSkill,,,,2014,FALSE,,2014043,3,,,
2014044,爱雪奥义4级,"201404401,201404402",2.9,18,0,ultraSkill,,,,2014,FALSE,,2014043,3,,,
2014045,爱雪奥义5级,"201404501,201404502",2.9,18,0,ultraSkill,,,,2014,FALSE,,2014043,3,,,
2015001,伊米娜近战普攻1级,201500101,1.2,0,0,melee,,,,,TRUE,,1000,0,,,
2015002,伊米娜近战普攻2级,201500201,1.2,0,0,melee,,,,,TRUE,,1000,0,,,
2015003,伊米娜近战普攻3级,201500301,1.2,0,0,melee,,,,,TRUE,,1000,0,,,
2015004,伊米娜近战普攻4级,201500401,1.2,0,0,melee,,,,,TRUE,,1000,0,,,
2015005,伊米娜近战普攻5级,201500501,1.2,0,0,melee,,,,,TRUE,,1000,0,,,
2015011,伊米娜普攻1级,201501101,1.3,0,0,attack,,"43,-18","-0.143,1.301",,TRUE,,1001,0,,,20150101
2015012,伊米娜普攻2级,201501201,1.3,0,0,attack,,"43,-18","-0.143,1.301",,TRUE,,1001,0,,,20150102
2015013,伊米娜普攻3级,201501301,1.3,0,0,attack,,"43,-18","-0.143,1.301",,TRUE,,1001,0,,,20150103
2015014,伊米娜普攻4级,201501401,1.3,0,0,attack,,"43,-18","-0.143,1.301",,TRUE,,1001,0,,,20150104
2015015,伊米娜普攻5级,201501501,1.3,0,0,attack,,"43,-18","-0.143,1.301",,TRUE,,1001,0,,,20150105
2015021,伊米娜技能一1级,201502101,1.4,0,0,skill_01,,,,,TRUE,,1,0,,,
2015022,伊米娜技能一2级,201502201,1.4,0,0,skill_01,,,,,TRUE,,1,0,,,
2015023,伊米娜技能一3级,201502301,1.4,0,0,skill_01,,,,,TRUE,,1,0,,,
2015024,伊米娜技能一4级,201502401,1.4,0,0,skill_01,,,,,TRUE,,1,0,,,
2015025,伊米娜技能一5级,201502501,1.4,0,0,skill_01,,,,,TRUE,,1,0,,,
2015031,伊米娜技能二1级,201503101,2.2,0,0,skill_02,,"39,-17","-1.45,1.19",,TRUE,,1001,0,,,20150301
2015032,伊米娜技能二2级,201503201,2.2,0,0,skill_02,,"39,-17","-1.45,1.19",,TRUE,,1001,0,,,20150302
2015033,伊米娜技能二3级,201503301,2.2,0,0,skill_02,,"39,-17","-1.45,1.19",,TRUE,,1001,0,,,20150303
2015034,伊米娜技能二4级,201503401,2.2,0,0,skill_02,,"39,-17","-1.45,1.19",,TRUE,,1001,0,,,20150304
2015035,伊米娜技能二5级,201503501,2.2,0,0,skill_02,,"39,-17","-1.45,1.19",,TRUE,,1001,0,,,20150305
2015041,伊米娜奥义1级,"201504101,201504102,201504103",3.6,18,0,ultraSkill,,,,2015,FALSE,,1001,3,,,
2015042,伊米娜奥义2级,"201504201,201504202,201504203",3.6,18,0,ultraSkill,,,,2015,FALSE,,1001,3,,,
2015043,伊米娜奥义3级,"201504301,201504302,201504303",3.6,18,0,ultraSkill,,,,2015,FALSE,,1001,3,,,
2015044,伊米娜奥义4级,"201504401,201504402,201504403",3.6,18,0,ultraSkill,,,,2015,FALSE,,1001,3,,,
2015045,伊米娜奥义5级,"201504501,201504502,201504503",3.6,18,0,ultraSkill,,,,2015,FALSE,,1001,3,,,
2019001,伊古瓦近战普攻1级,201900101,1.7,0,0,melee,,,,,TRUE,,1000,0,,,
2019002,伊古瓦近战普攻2级,201900201,1.7,0,0,melee,,,,,TRUE,,1000,0,,,
2019003,伊古瓦近战普攻3级,201900301,1.7,0,0,melee,,,,,TRUE,,1000,0,,,
2019004,伊古瓦近战普攻4级,201900401,1.7,0,0,melee,,,,,TRUE,,1000,0,,,
2019005,伊古瓦近战普攻5级,201900501,1.7,0,0,melee,,,,,TRUE,,1000,0,,,
2019011,伊古瓦普攻1级,201901101,1.5,0,0,attack,,,,,TRUE,,1001,0,,,20190101
2019012,伊古瓦普攻2级,201901201,1.5,0,0,attack,,,,,TRUE,,1001,0,,,20190102
2019013,伊古瓦普攻3级,201901301,1.5,0,0,attack,,,,,TRUE,,1001,0,,,20190103
2019014,伊古瓦普攻4级,201901401,1.5,0,0,attack,,,,,TRUE,,1001,0,,,20190104
2019015,伊古瓦普攻5级,201901501,1.5,0,0,attack,,,,,TRUE,,1001,0,,,20190105
2019021,伊古瓦技能一1级,201902101,1.5,0,0,skill_01,,,,,TRUE,,1001,0,,,20190201
2019022,伊古瓦技能一2级,201902201,1.5,0,0,skill_01,,,,,TRUE,,1001,0,,,20190202
2019023,伊古瓦技能一3级,201902301,1.5,0,0,skill_01,,,,,TRUE,,1001,0,,,20190203
2019024,伊古瓦技能一4级,201902401,1.5,0,0,skill_01,,,,,TRUE,,1001,0,,,20190204
2019025,伊古瓦技能一5级,201902501,1.5,0,0,skill_01,,,,,TRUE,,1001,0,,,20190205
2019031,伊古瓦技能二1级,"201903101,201903102",1.6,0,0,skill_02,,,,,TRUE,,2019031,0,,,20190301
2019032,伊古瓦技能二2级,"201903201,201903202",1.6,0,0,skill_02,,,,,TRUE,,2019031,0,,,20190302
2019033,伊古瓦技能二3级,"201903301,201903302",1.6,0,0,skill_02,,,,,TRUE,,2019031,0,,,20190303
2019034,伊古瓦技能二4级,"201903401,201903402",1.6,0,0,skill_02,,,,,TRUE,,2019031,0,,,20190304
2019035,伊古瓦技能二5级,"201903501,201903502",1.6,0,0,skill_02,,,,,TRUE,,2019031,0,,,20190305
2019041,伊古瓦奥义1级,201904101,1.6,18,0,ultraSkill,,,,2019,FALSE,,1001,3,,,20190401
2019042,伊古瓦奥义2级,201904201,1.6,18,0,ultraSkill,,,,2019,FALSE,,1001,3,,,20190402
2019043,伊古瓦奥义3级,201904301,1.6,18,0,ultraSkill,,,,2019,FALSE,,1001,3,,,20190403
2019044,伊古瓦奥义4级,201904401,1.6,18,0,ultraSkill,,,,2019,FALSE,,1001,3,,,20190404
2019045,伊古瓦奥义5级,201904501,1.6,18,0,ultraSkill,,,,2019,FALSE,,1001,3,,,20190405
2020011,克莱门汀普攻1级,202001101,1,0,0,attack,,,,,TRUE,,1000,0,,,
2020012,克莱门汀普攻2级,202001201,1,0,0,attack,,,,,TRUE,,1000,0,,,
2020013,克莱门汀普攻3级,202001301,1,0,0,attack,,,,,TRUE,,1000,0,,,
2020014,克莱门汀普攻4级,202001401,1,0,0,attack,,,,,TRUE,,1000,0,,,
2020015,克莱门汀普攻5级,202001501,1,0,0,attack,,,,,TRUE,,1000,0,,,
2020021,克莱门汀技能一1级,202002101,1.9,0,0,skill_01,,,,,TRUE,,1,0,,,
2020022,克莱门汀技能一2级,202002201,1.9,0,0,skill_01,,,,,TRUE,,1,0,,,
2020023,克莱门汀技能一3级,202002301,1.9,0,0,skill_01,,,,,TRUE,,1,0,,,
2020024,克莱门汀技能一4级,202002401,1.9,0,0,skill_01,,,,,TRUE,,1,0,,,
2020025,克莱门汀技能一5级,202002501,1.9,0,0,skill_01,,,,,TRUE,,1,0,,,
2020041,克莱门汀奥义1级,"202004101,202004102",3.3,16,0,ultraSkill,,,,2020,FALSE,,997,3,,,
2020042,克莱门汀奥义2级,"202004201,202004202",3.3,16,0,ultraSkill,,,,2020,FALSE,,997,3,,,
2020043,克莱门汀奥义3级,"202004301,202004302",3.3,16,0,ultraSkill,,,,2020,FALSE,,997,3,,,
2020044,克莱门汀奥义4级,"202004401,202004402",3.3,16,0,ultraSkill,,,,2020,FALSE,,997,3,,,
2020045,克莱门汀奥义5级,"202004501,202004502",3.3,16,0,ultraSkill,,,,2020,FALSE,,997,3,,,
2020061,克莱门汀技能二1级,"202006001,202006101",2.1,0,0,skill_02,,,,,TRUE,,2,0,,,
2020062,克莱门汀技能二2级,"202006001,202006201",2.1,0,0,skill_02,,,,,TRUE,,2,0,,,
2020063,克莱门汀技能二3级,"202006001,202006301",2.1,0,0,skill_02,,,,,TRUE,,2,0,,,
2020064,克莱门汀技能二4级,"202006001,202006401",2.1,0,0,skill_02,,,,,TRUE,,2,0,,,
2020065,克莱门汀技能二5级,"202006001,202006501",2.1,0,0,skill_02,,,,,TRUE,,2,0,,,
2021011,桀洛普攻1级,"202101101,202101102",1.667,0,0,attack,,,,,TRUE,,1000,0,,,
2021012,桀洛普攻2级,"202101201,202101202",1.667,0,0,attack,,,,,TRUE,,1000,0,,,
2021013,桀洛普攻3级,"202101301,202101302",1.667,0,0,attack,,,,,TRUE,,1000,0,,,
2021014,桀洛普攻4级,"202101401,202101402",1.667,0,0,attack,,,,,TRUE,,1000,0,,,
2021015,桀洛普攻5级,"202101501,202101502",1.667,0,0,attack,,,,,TRUE,,1000,0,,,
2021021,桀洛技能一1级,202102101,1.667,0,0,skill_01,,,,,TRUE,,1000,0,,,
2021022,桀洛技能一2级,202102201,1.667,0,0,skill_01,,,,,TRUE,,1000,0,,,
2021023,桀洛技能一3级,202102301,1.667,0,0,skill_01,,,,,TRUE,,1000,0,,,
2021024,桀洛技能一4级,202102401,1.667,0,0,skill_01,,,,,TRUE,,1000,0,,,
2021025,桀洛技能一5级,202102501,1.667,0,0,skill_01,,,,,TRUE,,1000,0,,,
2021041,桀洛奥义1级,"202104100,202104101,202104503",3.6,17,0,ultraSkill,,,,2021,TRUE,,1000,3,,,
2021042,桀洛奥义2级,"202104100,202104201,202104503",3.6,17,0,ultraSkill,,,,2021,TRUE,,1000,3,,,
2021043,桀洛奥义3级,"202104100,202104301,202104503",3.6,17,0,ultraSkill,,,,2021,TRUE,,1000,3,,,
2021044,桀洛奥义4级,"202104100,202104401,202104503",3.6,17,0,ultraSkill,,,,2021,TRUE,,1000,3,,,
2021045,桀洛奥义5级,"202104100,202104501,202104502,202104503",3.6,17,0,ultraSkill,,,,2021,TRUE,,1000,3,,,
2041011,恩菲雷亚普攻1级,204101101,1.4,0,0,attack,,,,,TRUE,,1000,0,,,20410101
2041012,恩菲雷亚普攻2级,204101201,1.4,0,0,attack,,,,,TRUE,,1000,0,,,20410102
2041013,恩菲雷亚普攻3级,204101301,1.4,0,0,attack,,,,,TRUE,,1000,0,,,20410103
2041014,恩菲雷亚普攻4级,204101401,1.4,0,0,attack,,,,,TRUE,,1000,0,,,20410104
2041015,恩菲雷亚普攻5级,204101501,1.4,0,0,attack,,,,,TRUE,,1000,0,,,20410105
2041021,恩菲雷亚技能一1级,204102101,1.7,0,0,skill_01,,,,,TRUE,,103,0,,,
2041022,恩菲雷亚技能一2级,204102201,1.7,0,0,skill_01,,,,,TRUE,,103,0,,,
2041023,恩菲雷亚技能一3级,204102301,1.7,0,0,skill_01,,,,,TRUE,,103,0,,,
2041024,恩菲雷亚技能一4级,204102401,1.7,0,0,skill_01,,,,,TRUE,,103,0,,,
2041025,恩菲雷亚技能一5级,204102501,1.7,0,0,skill_01,,,,,TRUE,,103,0,,,
2041031,恩菲雷亚技能二1级,204103101,1.9,0,0,skill_02,,,,,TRUE,,998,0,,,20410301
2041032,恩菲雷亚技能二2级,204103201,1.9,0,0,skill_02,,,,,TRUE,,998,0,,,20410302
2041033,恩菲雷亚技能二3级,204103301,1.9,0,0,skill_02,,,,,TRUE,,998,0,,,20410303
2041034,恩菲雷亚技能二4级,204103401,1.9,0,0,skill_02,,,,,TRUE,,998,0,,,20410304
2041035,恩菲雷亚技能二5级,204103501,1.9,0,0,skill_02,,,,,TRUE,,998,0,,,20410305
2041041,恩菲雷亚奥义1级,204104101,1.5,18,0,ultraSkill,,,,2041,FALSE,,101,3,,,
2041042,恩菲雷亚奥义2级,204104201,1.5,18,0,ultraSkill,,,,2041,FALSE,,101,3,,,
2041043,恩菲雷亚奥义3级,204104301,1.5,18,0,ultraSkill,,,,2041,FALSE,,101,3,,,
2041044,恩菲雷亚奥义4级,204104401,1.5,18,0,ultraSkill,,,,2041,FALSE,,101,3,,,
2041045,恩菲雷亚奥义5级,204104501,1.5,18,0,ultraSkill,,,,2041,FALSE,,101,3,,,
2995041,1-2葛杰夫奥义,29950411,3.4,16,0,ultraSkill,,,,2005,TRUE,,1,4,,,
2996011,亚乌拉普攻1级,"299601101,299601102",1.17,0,0,attack,,,,,FALSE,,1001,0,,,
2996041,亚乌拉奥义1级,"100704601,100704101,100704102,100704602",4.2,17,0,ultraSkill,,,,1007,TRUE,,28,3,,,
2997011,王国卫兵弓箭手普攻,2997011,1.33,0,0,attack,,"56,-11","-0.161,1.347",,TRUE,,1001,0,,,2997011
2997021,王国卫兵弓箭手近战普攻,2997021,1.03,0,0,melee,,,,,TRUE,,1000,0,,,
2997031,王国卫兵弓箭手奥义,2997031,3.27,15,0,skill06,,"50,-11","-0.5,1.17",2997,TRUE,,1001,5,,,2997031
2997041,王城卫兵弓箭手技能一,"2997041,2997042,2997043,2997044,2997045,2997046",2.6,0,0,skill02,,,,,TRUE,,3,0,,,
2998011,死亡骑士普攻,2998011,2,0,0,attack,,,,,TRUE,,1000,0,,,
2998021,死亡骑士技能一,2998021,1.83,0,0,skill01,,,,,TRUE,,997,0,,,
2998031,死亡骑士奥义,2998031,2.47,10,0,ultraskill,,,,2998,TRUE,,1000,3,,,
3002011,仓助普攻1级,300201101,0.8,0,0,attack,,,,,TRUE,,1000,0,,,
3002012,仓助普攻2级,300201201,0.8,0,0,attack,,,,,TRUE,,1000,0,,,
3002013,仓助普攻3级,300201301,0.8,0,0,attack,,,,,TRUE,,1000,0,,,
3002014,仓助普攻4级,300201401,0.8,0,0,attack,,,,,TRUE,,1000,0,,,
3002015,仓助普攻5级,300201501,0.8,0,0,attack,,,,,TRUE,,1000,0,,,
3002021,仓助技能一1级,300202101,1.1,0,0,skill_01,,,,,TRUE,,997,0,,,
3002022,仓助技能一2级,300202201,1.1,0,0,skill_01,,,,,TRUE,,997,0,,,
3002023,仓助技能一3级,"300202301,300202302",1.1,0,0,skill_01,,,,,TRUE,,997,0,,,
3002024,仓助技能一4级,"300202401,300202402",1.1,0,0,skill_01,,,,,TRUE,,997,0,,,
3002025,仓助技能一5级,"300202501,300202502",1.1,0,0,skill_01,,,,,TRUE,,997,0,,,
3002041,仓助奥义1级,"300204001,300204101",1.7,12,0,ultraSkill,,,,3002,FALSE,,2,3,,,
3002042,仓助奥义2级,"300204001,300204201",1.7,12,0,ultraSkill,,,,3002,FALSE,,2,3,,,
3002043,仓助奥义3级,"300204001,300204301",1.7,12,0,ultraSkill,,,,3002,FALSE,,2,3,,,
3002044,仓助奥义4级,"300204001,300204401",1.7,12,0,ultraSkill,,,,3002,FALSE,,2,3,,,
3002045,仓助奥义5级,"300204001,300204501",1.7,12,0,ultraSkill,,,,3002,FALSE,,2,3,,,
3002800,塞巴斯BOSS普攻,"300280001,300280002,300280003",1.33,0,0,attack,,,,,TRUE,,1000,0,,,
3002801,塞巴斯BOSS技能1,300280101,2.667,0,0,skill_01,,,,,TRUE,,1000,0,,,
3002802,塞巴斯BOSS技能2,"300280201,300280202,300280203,300280204,300280205,300280206,300280207,300280208,300280209,300280210",5.1,11,0,skill_02,,,,,TRUE,,1000,0,,,
3002803,塞巴斯BOSS技能3,"300280301,300280302,300280303,300280304,300280305",2.17,0,0,skill_03,,,,,TRUE,,1000,0,,,
3002804,塞巴斯BOSS技能4,300280401,2.17,0,0,skill_04,,,,,TRUE,,1000,0,,,
3002805,塞巴斯BOSS技能5,300280501,2.17,0,0,skill_05,,,,30028,TRUE,,1000,0,,,
3002806,塞巴斯BOSS技能6,"300280601,300280602,300280603,300280604",4,0,0,skill_06,,,,,FALSE,,1000,0,,,
3002807,塞巴斯BOSS技能7start,300280701,0.3,0,0,skill_07_start,1,,,,FALSE,3002827,1,0,,,
3002827,塞巴斯BOSS技能7start,,3.4,0,0,skill_07_loop,2,,,,FALSE,3002828,1,0,,,
3002828,塞巴斯BOSS技能7start,,1.33,0,0,skill_07_end,3,,,,FALSE,,1,0,,,
3003011,扎里尤斯沙沙普攻1级,300301101,1,0,0,attack,,,,,TRUE,,1000,0,,,
